SeriesId,AreaCode,ItemCode,SeriesTitle,FootnoteCodes,BeginYear,BeginPeriod,EndYear,EndPeriod
"APUA21072611     ",A210,72611,"Utility (piped) gas - 100 therms in Cleveland-Akron, OH, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA21072620     ",A210,72620,"Utility (piped) gas per therm in Cleveland-Akron, OH, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA21072621     ",A210,72621,"Electricity per 500 KWH in Cleveland-Akron, OH, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA21074712     ",A210,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Cleveland-Akron, OH, average price, not seasonally adjusted","          ",1978,M01,1988,M07
"APUA21074713     ",A210,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Cleveland-Akron, OH, average price, not seasonally adjusted","          ",1978,M01,1980,M09
"APUA21074714     ",A210,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Cleveland-Akron, OH, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA21074715     ",A210,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Cleveland-Akron, OH, average price, not seasonally adjusted","          ",1993,M12,2017,M07
"APUA21074716     ",A210,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Cleveland-Akron, OH, average price, not seasonally adjusted","          ",1981,M09,2017,M07
"APUA2107471A     ",A210,7471A,"Gasoline, all types, per gallon/3.785 liters in Cleveland-Akron, OH, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA21172511     ",A211,72511,"Fuel oil #2 per gallon (3.785 liters) in Minneapolis-St. Paul, MN-WI, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA21172601     ",A211,72601,"Utility (piped) gas - 40 therms in Minneapolis-St. Paul, MN-WI, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA21172610     ",A211,72610,"Electricity per KWH in Minneapolis-St. Paul, MN-WI, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA21172611     ",A211,72611,"Utility (piped) gas - 100 therms in Minneapolis-St. Paul, MN-WI, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA21172620     ",A211,72620,"Utility (piped) gas per therm in Minneapolis-St. Paul, MN-WI, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA21172621     ",A211,72621,"Electricity per 500 KWH in Minneapolis-St. Paul, MN-WI, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA21174712     ",A211,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Minneapolis-St. Paul, MN-WI, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA21174713     ",A211,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Minneapolis-St. Paul, MN-WI, average price, not seasonally adjusted","          ",1978,M01,1982,M07
"APUA21174714     ",A211,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Minneapolis-St. Paul, MN-WI, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA21174716     ",A211,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Minneapolis-St. Paul, MN-WI, average price, not seasonally adjusted","          ",1983,M11,1986,M12
"APUA2117471A     ",A211,7471A,"Gasoline, all types, per gallon/3.785 liters in Minneapolis-St. Paul, MN-WI, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA21272511     ",A212,72511,"Fuel oil #2 per gallon (3.785 liters) in Milwaukee-Racine, WI, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA21272601     ",A212,72601,"Utility (piped) gas - 40 therms in Milwaukee-Racine, WI, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA21272610     ",A212,72610,"Electricity per KWH in Milwaukee-Racine, WI, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA21272611     ",A212,72611,"Utility (piped) gas - 100 therms in Milwaukee-Racine, WI, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA21272620     ",A212,72620,"Utility (piped) gas per therm in Milwaukee-Racine, WI, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA21272621     ",A212,72621,"Electricity per 500 KWH in Milwaukee-Racine, WI, average price, not seasonally adjusted","          ",1978,M11,1986,M01
"APUA21274712     ",A212,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Milwaukee-Racine, WI, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA21274713     ",A212,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Milwaukee-Racine, WI, average price, not seasonally adjusted","          ",1978,M01,1980,M05
"APUA21274714     ",A212,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Milwaukee-Racine, WI, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA21274716     ",A212,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Milwaukee-Racine, WI, average price, not seasonally adjusted","          ",1981,M09,1986,M12
"APUA2127471A     ",A212,7471A,"Gasoline, all types, per gallon/3.785 liters in Milwaukee-Racine, WI, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA21372511     ",A213,72511,"Fuel oil #2 per gallon (3.785 liters) in Cincinnati-Hamilton, OH-KY-IN, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA21372601     ",A213,72601,"Utility (piped) gas - 40 therms in Cincinnati-Hamilton, OH-KY-IN, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA21372610     ",A213,72610,"Electricity per KWH in Cincinnati-Hamilton, OH-KY-IN, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA21372611     ",A213,72611,"Utility (piped) gas - 100 therms in Cincinnati-Hamilton, OH-KY-IN, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA21372620     ",A213,72620,"Utility (piped) gas per therm in Cincinnati-Hamilton, OH-KY-IN, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA21372621     ",A213,72621,"Electricity per 500 KWH in Cincinnati-Hamilton, OH-KY-IN, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA21374712     ",A213,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Cincinnati-Hamilton, OH-KY-IN, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA21374713     ",A213,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Cincinnati-Hamilton, OH-KY-IN, average price, not seasonally adjusted","          ",1978,M01,1980,M11
"APUA21374714     ",A213,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Cincinnati-Hamilton, OH-KY-IN, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA21374716     ",A213,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Cincinnati-Hamilton, OH-KY-IN, average price, not seasonally adjusted","          ",1981,M09,1986,M12
"APUA2137471A     ",A213,7471A,"Gasoline, all types, per gallon/3.785 liters in Cincinnati-Hamilton, OH-KY-IN, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA21472601     ",A214,72601,"Utility (piped) gas - 40 therms in Kansas City, MO-KS, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA21472610     ",A214,72610,"Electricity per KWH in Kansas City, MO-KS, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA21472611     ",A214,72611,"Utility (piped) gas - 100 therms in Kansas City, MO-KS, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA21472620     ",A214,72620,"Utility (piped) gas per therm in Kansas City, MO-KS, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA21472621     ",A214,72621,"Electricity per 500 KWH in Kansas City, MO-KS, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA21474712     ",A214,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Kansas City, MO-KS, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA21474713     ",A214,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Kansas City, MO-KS, average price, not seasonally adjusted","          ",1978,M01,1980,M05
"APUA21474714     ",A214,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Kansas City, MO-KS, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA21474716     ",A214,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Kansas City, MO-KS, average price, not seasonally adjusted","          ",1984,M09,1986,M12
"APUA2147471A     ",A214,7471A,"Gasoline, all types, per gallon/3.785 liters in Kansas City, MO-KS, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA30072511     ",A300,72511,"Fuel oil #2 per gallon (3.785 liters) in South Size A, average price, not seasonally adjusted","          ",1978,M11,2017,M05
"APUA30072601     ",A300,72601,"Utility (piped) gas - 40 therms in South Size A, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA30072610     ",A300,72610,"Electricity per KWH in South Size A, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA30072611     ",A300,72611,"Utility (piped) gas - 100 therms in South Size A, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA30072620     ",A300,72620,"Utility (piped) gas per therm in South Size A, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA30072621     ",A300,72621,"Electricity per 500 KWH in South Size A, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA30074712     ",A300,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in South Size A, average price, not seasonally adjusted","          ",1978,M01,1991,M04
"APUA30074713     ",A300,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in South Size A, average price, not seasonally adjusted","          ",1978,M01,1981,M06
"APUA30074714     ",A300,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in South Size A, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA30074715     ",A300,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in South Size A, average price, not seasonally adjusted","          ",1993,M12,2017,M07
"APUA30074716     ",A300,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in South Size A, average price, not seasonally adjusted","          ",1981,M09,2017,M07
"APUA30074717     ",A300,74717,"Automotive diesel fuel, per gallon/3.785 liters in South Size A, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APUA3007471A     ",A300,7471A,"Gasoline, all types, per gallon/3.785 liters in South Size A, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA31172601     ",A311,72601,"Utility (piped) gas - 40 therms in Washington-Baltimore, DC-MD-VA-WV, average price, not seasonally adjusted","          ",1998,M01,2013,M06
"APUA31172610     ",A311,72610,"Electricity per KWH in Washington-Baltimore, DC-MD-VA-WV, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APUA31172611     ",A311,72611,"Utility (piped) gas - 100 therms in Washington-Baltimore, DC-MD-VA-WV, average price, not seasonally adjusted","          ",1998,M01,2013,M06
"APUA31172620     ",A311,72620,"Utility (piped) gas per therm in Washington-Baltimore, DC-MD-VA-WV, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APUA31172621     ",A311,72621,"Electricity per 500 KWH in Washington-Baltimore, DC-MD-VA-WV, average price, not seasonally adjusted","          ",1998,M01,2013,M06
"APUA31174714     ",A311,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Washington-Baltimore, DC-MD-VA-WV, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APUA31174715     ",A311,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Washington-Baltimore, DC-MD-VA-WV, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APUA31174716     ",A311,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Washington-Baltimore, DC-MD-VA-WV, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APUA3117471A     ",A311,7471A,"Gasoline, all types, per gallon/3.785 liters in Washington-Baltimore, DC-MD-VA-WV, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APUA31572511     ",A315,72511,"Fuel oil #2 per gallon (3.785 liters) in Washington, DC-MD-VA, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUA31572601     ",A315,72601,"Utility (piped) gas - 40 therms in Washington, DC-MD-VA, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUA31572610     ",A315,72610,"Electricity per KWH in Washington, DC-MD-VA, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUA31572611     ",A315,72611,"Utility (piped) gas - 100 therms in Washington, DC-MD-VA, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUA31572620     ",A315,72620,"Utility (piped) gas per therm in Washington, DC-MD-VA, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUA31572621     ",A315,72621,"Electricity per 500 KWH in Washington, DC-MD-VA, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUA31574712     ",A315,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Washington, DC-MD-VA, average price, not seasonally adjusted","          ",1978,M01,1988,M03
"APUA31574713     ",A315,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Washington, DC-MD-VA, average price, not seasonally adjusted","          ",1978,M01,1980,M09
"APUA31574714     ",A315,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Washington, DC-MD-VA, average price, not seasonally adjusted","          ",1978,M01,1997,M12
"APUA31574715     ",A315,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Washington, DC-MD-VA, average price, not seasonally adjusted","          ",1993,M12,1997,M12
"APUA31574716     ",A315,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Washington, DC-MD-VA, average price, not seasonally adjusted","          ",1981,M09,1997,M12
"APUA3157471A     ",A315,7471A,"Gasoline, all types, per gallon/3.785 liters in Washington, DC-MD-VA, average price, not seasonally adjusted","          ",1978,M01,1997,M12
"APUA31672601     ",A316,72601,"Utility (piped) gas - 40 therms in Dallas-Fort Worth, TX, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA31672610     ",A316,72610,"Electricity per KWH in Dallas-Fort Worth, TX, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA31672611     ",A316,72611,"Utility (piped) gas - 100 therms in Dallas-Fort Worth, TX, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA31672620     ",A316,72620,"Utility (piped) gas per therm in Dallas-Fort Worth, TX, average price, not seasonally adjusted","          ",1978,M11,2017,M07
